,url,res,var,year,month
465,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_197910.nc,30arcsec,rsds,1979,10
466,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_197911.nc,30arcsec,rsds,1979,11
467,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_197912.nc,30arcsec,rsds,1979,12
468,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198001.nc,30arcsec,rsds,1980,1
469,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198002.nc,30arcsec,rsds,1980,2
470,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198003.nc,30arcsec,rsds,1980,3
471,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198004.nc,30arcsec,rsds,1980,4
472,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198005.nc,30arcsec,rsds,1980,5
473,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198006.nc,30arcsec,rsds,1980,6
474,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198007.nc,30arcsec,rsds,1980,7
475,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198008.nc,30arcsec,rsds,1980,8
476,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198009.nc,30arcsec,rsds,1980,9
477,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198010.nc,30arcsec,rsds,1980,10
478,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198011.nc,30arcsec,rsds,1980,11
479,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198012.nc,30arcsec,rsds,1980,12
480,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198101.nc,30arcsec,rsds,1981,1
481,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198102.nc,30arcsec,rsds,1981,2
482,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198103.nc,30arcsec,rsds,1981,3
483,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198104.nc,30arcsec,rsds,1981,4
484,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198105.nc,30arcsec,rsds,1981,5
485,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198106.nc,30arcsec,rsds,1981,6
486,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198107.nc,30arcsec,rsds,1981,7
487,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198108.nc,30arcsec,rsds,1981,8
488,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198109.nc,30arcsec,rsds,1981,9
489,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198110.nc,30arcsec,rsds,1981,10
490,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198111.nc,30arcsec,rsds,1981,11
491,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198112.nc,30arcsec,rsds,1981,12
492,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198201.nc,30arcsec,rsds,1982,1
493,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198202.nc,30arcsec,rsds,1982,2
494,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198203.nc,30arcsec,rsds,1982,3
495,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198204.nc,30arcsec,rsds,1982,4
496,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198205.nc,30arcsec,rsds,1982,5
497,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198206.nc,30arcsec,rsds,1982,6
498,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198207.nc,30arcsec,rsds,1982,7
499,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198208.nc,30arcsec,rsds,1982,8
500,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198209.nc,30arcsec,rsds,1982,9
501,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198210.nc,30arcsec,rsds,1982,10
502,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198211.nc,30arcsec,rsds,1982,11
503,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198212.nc,30arcsec,rsds,1982,12
504,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198301.nc,30arcsec,rsds,1983,1
505,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198302.nc,30arcsec,rsds,1983,2
506,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198303.nc,30arcsec,rsds,1983,3
507,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198304.nc,30arcsec,rsds,1983,4
508,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198305.nc,30arcsec,rsds,1983,5
509,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198306.nc,30arcsec,rsds,1983,6
510,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198307.nc,30arcsec,rsds,1983,7
511,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198308.nc,30arcsec,rsds,1983,8
512,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198309.nc,30arcsec,rsds,1983,9
513,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198310.nc,30arcsec,rsds,1983,10
514,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198311.nc,30arcsec,rsds,1983,11
515,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198312.nc,30arcsec,rsds,1983,12
516,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198401.nc,30arcsec,rsds,1984,1
517,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198402.nc,30arcsec,rsds,1984,2
518,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198403.nc,30arcsec,rsds,1984,3
519,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198404.nc,30arcsec,rsds,1984,4
520,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198405.nc,30arcsec,rsds,1984,5
521,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198406.nc,30arcsec,rsds,1984,6
522,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198407.nc,30arcsec,rsds,1984,7
523,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198408.nc,30arcsec,rsds,1984,8
524,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198409.nc,30arcsec,rsds,1984,9
525,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198410.nc,30arcsec,rsds,1984,10
526,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198411.nc,30arcsec,rsds,1984,11
527,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198412.nc,30arcsec,rsds,1984,12
528,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198501.nc,30arcsec,rsds,1985,1
529,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198502.nc,30arcsec,rsds,1985,2
530,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198503.nc,30arcsec,rsds,1985,3
531,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198504.nc,30arcsec,rsds,1985,4
532,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198505.nc,30arcsec,rsds,1985,5
533,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198506.nc,30arcsec,rsds,1985,6
534,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198507.nc,30arcsec,rsds,1985,7
535,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198508.nc,30arcsec,rsds,1985,8
536,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198509.nc,30arcsec,rsds,1985,9
537,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198510.nc,30arcsec,rsds,1985,10
538,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198511.nc,30arcsec,rsds,1985,11
539,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198512.nc,30arcsec,rsds,1985,12
540,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198601.nc,30arcsec,rsds,1986,1
541,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198602.nc,30arcsec,rsds,1986,2
542,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198603.nc,30arcsec,rsds,1986,3
543,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198604.nc,30arcsec,rsds,1986,4
544,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198605.nc,30arcsec,rsds,1986,5
545,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198606.nc,30arcsec,rsds,1986,6
546,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198607.nc,30arcsec,rsds,1986,7
547,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198608.nc,30arcsec,rsds,1986,8
548,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198609.nc,30arcsec,rsds,1986,9
549,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198610.nc,30arcsec,rsds,1986,10
550,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198611.nc,30arcsec,rsds,1986,11
551,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198612.nc,30arcsec,rsds,1986,12
552,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198701.nc,30arcsec,rsds,1987,1
553,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198702.nc,30arcsec,rsds,1987,2
554,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198703.nc,30arcsec,rsds,1987,3
555,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198704.nc,30arcsec,rsds,1987,4
556,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198705.nc,30arcsec,rsds,1987,5
557,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198706.nc,30arcsec,rsds,1987,6
558,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198707.nc,30arcsec,rsds,1987,7
559,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198708.nc,30arcsec,rsds,1987,8
560,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198709.nc,30arcsec,rsds,1987,9
561,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198710.nc,30arcsec,rsds,1987,10
562,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198711.nc,30arcsec,rsds,1987,11
563,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198712.nc,30arcsec,rsds,1987,12
564,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198801.nc,30arcsec,rsds,1988,1
565,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198802.nc,30arcsec,rsds,1988,2
566,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198803.nc,30arcsec,rsds,1988,3
567,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198804.nc,30arcsec,rsds,1988,4
568,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198805.nc,30arcsec,rsds,1988,5
569,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198806.nc,30arcsec,rsds,1988,6
570,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198807.nc,30arcsec,rsds,1988,7
571,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198808.nc,30arcsec,rsds,1988,8
572,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198809.nc,30arcsec,rsds,1988,9
573,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198810.nc,30arcsec,rsds,1988,10
574,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198811.nc,30arcsec,rsds,1988,11
575,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198812.nc,30arcsec,rsds,1988,12
576,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198901.nc,30arcsec,rsds,1989,1
577,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198902.nc,30arcsec,rsds,1989,2
578,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198903.nc,30arcsec,rsds,1989,3
579,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198904.nc,30arcsec,rsds,1989,4
580,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198905.nc,30arcsec,rsds,1989,5
581,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198906.nc,30arcsec,rsds,1989,6
582,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198907.nc,30arcsec,rsds,1989,7
583,https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_rsds_30arcsec_global_daily_198908.nc,30arcsec,rsds,1989,8
